,0
24,玉露奶茶
25,金時奶茶
26,伊莉亞奶茶
27,白玉奶茶
28,夕燒奶茶
29,夕燒白玉奶茶
30,布丁奶茶
31,檸檬汁
32,檸檬愛玉
33,檸檬多多
34,鮮柚愛玉(季)
35,冬瓜鮮奶
36,紅茶拿鐵
37,綠茶拿鐵
38,玄米拿鐵
39,玉露拿鐵(限)
40,靜岡抹茶拿鐵(限)
41,伊莉亞拿鐵(限)
42,香芋鮮奶(季)
43,夕燒白湯(限)
44,夕燒白玉(限)
45,夕燒金時(限)
46,夕燒布丁(限)
47,黃金柚子茶
48,黑糖薑茶(冬季)
49,薑汁奶茶(冬季)
50,薑汁鮮奶(冬季)
0,味增醬燒豬
1,咔吱炸豬排
2,七味唐揚雞
3,香嫩烤雞腿
4,炭香鋤燒牛
5,日式咖哩牛
6,薄鹽烤鯖魚
7,板東澎湃燒
8,蔬食可樂餅(五辛鍋邊素）
0,蜜汁雞腿
1,滷雞腿
2,卡拉雞腿
3,三杯雞
4,咖哩雞
5,咖哩豬排
6,菜飯
7,炸排骨
8,滷排骨
9,蜜汁排骨
10,燒肉便當
11,招牌便當
12,泰式打拋豬肉
13,素食便當
14,肉燥便當
15,秋刀魚便當
16,鯖魚便當
17,蔥爆肉絲
18,阿肥菜脯600kg
0,紐奧良香雞排
1,無骨雞腿排
2,泰式雞排
3,泰式無骨雞腿排
4,麥克雞塊
5,雞腿
6,雞塊
7,雞翅
8,地瓜球4顆
9,薯餅3塊
10,花枝丸4顆
11,甜不辣
12,洋蔥圈5個
13,披薩球4顆
14,芝麻芋香球4顆
15,山藥卷4條
16,小芋香球7顆
17,波霸薯條
18,雞米花
19,泰式雞米花
20,地瓜條
21,泰式雞翅4支
22,全家餐（翅x3塊x3腿x2)8塊雞
23,全家特餐（翅x3塊x3腿x2)8塊雞+大薯+2L可樂
24,1號餐（雞塊+雞翅+可樂）
25,2號餐（雞塊+雞腿+可樂）
26,3號餐（小薯+麥克雞塊x5+小雞米花+可樂）
27,4號餐（雞塊+雞翅+雞腿+可樂）
28,手工螺絲捲
29,煉乳螺絲捲
30,香檸雞柳條
31,泰式香檸雞柳條
32,蘋果派
33,巧克力布郎尼3個
34,乳酪甜心酥4個
0,豬腳便當（中段）
1,豬腳便當（腳蹄）
2,麻油滷雞腿便當
3,滷排骨便當
4,爌肉便當
5,滷肉飯便當
6,滷肉飯
7,豬腳湯麵（中段）
8,豬腳湯麵（腳蹄）
9,滷排骨湯麵
10,麻油滷雞腿湯麵
11,綜合湯麵
12,餛飩湯麵
13,榨菜肉絲湯麵
14,蛋包湯麵
15,蛋花湯麵
16,清香湯麵
17,豬腳乾麵（中段）
18,豬腳乾麵（腳蹄）
19,麻油滷雞腿乾麵
20,滷排骨乾麵
21,爌肉乾麵
22,餛飩乾拌麵
23,麻醬麵
24,醡醬麵
25,榨菜肉絲乾麵
26,麻辣乾麵
27,古早味乾麵
28,綜合湯
29,餛飩湯
30,蛋包湯
31,榨菜肉絲湯
32,蛋花湯
33,貢丸湯
34,油豆腐湯
35,豬腳（中段）
36,豬腳(腳蹄)
37,滷排骨肉
38,麻油滷雞腿
39,爌肉
40,抄手
41,麻辣鴨血
42,燙青菜
43,筍乾
44,油豆腐
45,滷蛋
46,皮蛋麵
0,"炸雞腿便當
主菜、三樣配菜"
1,"炸雞排便當
主菜、三樣配菜、蛋"
2,"滷雞腿便當
主菜、三樣配菜"
3,滷雞排便當
4,"炸排骨便當
主菜、三樣配菜、蛋"
5,"滷肉便當
肥肉，主菜、三樣配菜、豆腐、蛋"
6,"滷排骨便當
主菜、三樣配菜、蛋"
7,"肉燥便當
瘦肉，主菜、三樣配菜、豆腐、蛋"
8,"控肉便當
主菜、三樣配菜、豆腐、蛋"
9,炸雞腿麵
10,炸排骨麵
11,滷雞腿麵
12,滷排骨麵
13,炸雞排麵
14,排骨酥麵
15,滷雞排麵
16,"肉燥麵
瘦肉"
17,"滷肉乾麵
肥肉"
18,豬血湯
19,貢丸湯
20,油豆腐湯
21,小腸湯
22,大腸湯
23,綜合湯
24,粉腸湯
25,隔間肉湯
26,大腸豬血湯
27,粉腸豬血湯
0,涼拌洋蔥
1,鯊魚煙
2,和風粉肝
3,五味章魚
4,魚蛋沙拉
5,蘆筍沙拉
6,鮑魚沙拉
7,肉絲炒飯
8,肉絲炒麵
9,蝦仁炒飯
10,蝦仁炒麵
11,白飯
12,高麗菜
13,空心菜
14,炒水蓮
15,炒絲瓜
16,"烤鮮蚵
1斤"
17,秋刀魚
18,烤下巴
19,烤鯖魚
20,胡椒風螺
21,烤鹹豬肉
22,炭烤小卷
23,椒鹽海鯛
24,烤鮭魚肚
25,鹽烤鱸魚
26,鬼爪豬肋排
27,烤大草蝦
28,蔥仔蛋
29,川燙魷魚
30,塔香螺肉
31,沙茶豬肉
32,鹹酥四季豆
33,鹹酥杏包菇
34,麻婆豆腐
35,蒜泥白肉
36,蒸鮮魚
37,金沙豆腐
38,炒蛤仔
39,奶油蛤蠣
40,鹹蛋苦瓜
41,絲瓜蛤仔
42,滑蛋蝦仁
43,客家小炒
44,宮保皮蛋
45,宮保雞丁
46,蔥爆牛肉
47,四季肥腸
48,五更腸旺
49,川燙中卷
50,生炒魷魚
51,生炒花枝
52,炒三鮮
53,鹹酥龍珠
54,椒鹽中卷
55,豆鼓鮮蚵
56,蚵仔酥
57,蒜苗鹹豬肉
58,薑絲大腸
59,金沙中卷
60,麻油松阪豬
61,鳳梨蝦球
62,白蝦超大盤
63,三杯雞
64,三杯中卷
65,清蒸鱈魚
66,豆酥鱈魚
67,清蒸鱸魚
68,紅燒鱸魚
69,麻油大草蝦
70,鹹酥草蝦
71,蒜香奶油蝦
72,蔥爆大草蝦
73,蛤仔湯
74,蚵仔湯
75,味增魚片湯
76,海鮮鍋
77,沙鍋魚頭
78,鱸魚湯
79,羊肉爐
80,高麗菜
81,玉米
82,金針菇
83,小貢丸
84,米血
85,魚餃
86,豆皮
87,凍豆腐
0,酥皮雞排
1,脆皮雞排
2,檸檬雞排
3,鹽酥雞
4,魷魚
5,三角骨
6,雞柳條
7,雞皮
8,雞腿
9,大腿骨
10,七里香
11,雞翅
12,甜不辣
13,珍珠香腸
14,米血
15,芋頭丸
16,QQ球
17,花枝丸
18,芋籤
19,銀絲卷
20,魚板
21,豆干
22,三角薯餅
23,熱狗
24,米腸
25,甘梅薯條
26,細脆薯
27,柳葉魚
28,雞蛋豆腐
29,百葉豆腐
30,麥克雞塊
31,芋粿
32,玉米
0,涼拌洋蔥
1,鯊魚煙
2,和風粉肝
3,五味章魚
4,魚蛋沙拉
5,蘆筍沙拉
6,鮑魚沙拉
7,肉絲炒飯
8,肉絲炒麵
9,蝦仁炒飯
10,蝦仁炒麵
11,白飯
12,高麗菜
13,空心菜
14,炒水蓮
15,炒絲瓜
16,"烤鮮蚵
1斤"
17,秋刀魚
18,烤下巴
19,烤鯖魚
20,胡椒風螺
21,烤鹹豬肉
22,炭烤小卷
23,椒鹽海鯛
24,烤鮭魚肚
25,鹽烤鱸魚
26,鬼爪豬肋排
27,烤大草蝦
28,蔥仔蛋
29,川燙魷魚
30,塔香螺肉
31,沙茶豬肉
32,鹹酥四季豆
33,鹹酥杏包菇
34,麻婆豆腐
35,蒜泥白肉
36,蒸鮮魚
37,金沙豆腐
38,炒蛤仔
39,奶油蛤蠣
40,鹹蛋苦瓜
41,絲瓜蛤仔
42,滑蛋蝦仁
43,客家小炒
44,宮保皮蛋
45,宮保雞丁
46,蔥爆牛肉
47,四季肥腸
48,五更腸旺
49,川燙中卷
50,生炒魷魚
51,生炒花枝
52,炒三鮮
53,鹹酥龍珠
54,椒鹽中卷
55,豆鼓鮮蚵
56,蚵仔酥
57,蒜苗鹹豬肉
58,薑絲大腸
59,金沙中卷
60,麻油松阪豬
61,鳳梨蝦球
62,白蝦超大盤
63,三杯雞
64,三杯中卷
65,清蒸鱈魚
66,豆酥鱈魚
67,清蒸鱸魚
68,紅燒鱸魚
69,麻油大草蝦
70,鹹酥草蝦
71,蒜香奶油蝦
72,蔥爆大草蝦
73,蛤仔湯
74,蚵仔湯
75,味增魚片湯
76,海鮮鍋
77,沙鍋魚頭
78,鱸魚湯
79,羊肉爐
80,高麗菜
81,玉米
82,金針菇
83,小貢丸
84,米血
85,魚餃
86,豆皮
87,凍豆腐
0,涼拌洋蔥
1,鯊魚煙
2,和風粉肝
3,五味章魚
4,魚蛋沙拉
5,蘆筍沙拉
6,鮑魚沙拉
7,肉絲炒飯
8,肉絲炒麵
9,蝦仁炒飯
10,蝦仁炒麵
11,白飯
12,高麗菜
13,炒水蓮
14,炒絲瓜
15,"烤鮮蚵
1斤"
16,秋刀魚
17,烤下巴
18,烤鯖魚
19,胡椒風螺
20,烤鹹豬肉
21,炭烤小卷
22,椒鹽海鯛
23,烤鮭魚肚
24,鹽烤鱸魚
25,烤大草蝦
26,蔥仔蛋
27,川燙魷魚
28,塔香螺肉
29,沙茶豬肉
30,鹹酥四季豆
31,鹹酥杏包菇
32,麻婆豆腐
33,蒜泥白肉
34,蒸鮮魚
35,金沙豆腐
36,炒蛤仔
37,奶油蛤蠣
38,鹹蛋苦瓜
39,絲瓜蛤仔
40,滑蛋蝦仁
41,客家小炒
42,宮保皮蛋
43,宮保雞丁
44,蔥爆牛肉
45,四季肥腸
46,五更腸旺
47,川燙中卷
48,生炒魷魚
49,生炒花枝
50,炒三鮮
51,鹹酥龍珠
52,椒鹽中卷
53,豆鼓鮮蚵
54,蚵仔酥
55,蒜苗鹹豬肉
56,薑絲大腸
57,金沙中卷
58,麻油松阪豬
59,鳳梨蝦球
60,白蝦超大盤
61,三杯雞
62,三杯中卷
63,清蒸鱈魚
64,豆酥鱈魚
65,清蒸鱸魚
66,紅燒鱸魚
67,麻油大草蝦
68,鹹酥草蝦
69,蒜香奶油蝦
70,蔥爆大草蝦
71,蛤仔湯
72,蚵仔湯
73,味增魚片湯
74,海鮮鍋
75,沙鍋魚頭
76,鱸魚湯
77,羊肉爐
78,高麗菜
79,玉米
80,金針菇
81,小貢丸
82,魚餃
83,豆皮
84,凍豆腐
0,擔仔麵
1,意麵
2,米粉
3,粄條
4,肉燥飯
5,白飯
6,粉腸湯
7,豬心湯
8,隔間肉湯
9,魚肚湯
10,蚵仔湯
11,菜頭湯
12,貢丸湯
13,蛤仔湯
14,蒜頭田雞湯
15,蒜頭蛤仔雞
16,鳳梨苦瓜雞
17,燒酒雞
18,何首烏雞湯
19,麻油雞湯
20,味噌魚頭湯
21,砂鍋魚頭
22,鵝翅
23,鵝頭
24,鵝腳
25,鵝肉
26,油雞腿
27,秋刀魚
28,魚肚
29,烤鱈魚
30,魚下巴
31,鹽烤鮭魚頭
32,牛小排
33,鹽燒鯖魚
34,炸豆腐
35,雞捲
36,炸蝦捲
37,花枝丸
38,炸肥腸
39,臘腸
40,波士頓炸雞
41,干貝酥
42,"四喜拼盤
含雞捲、炸蝦捲、干貝酥及花枝丸"
43,"綜合黑白切
含粉腸、豬心、隔間肉"
44,粉腸
45,豬心
46,隔間肉
47,鯊魚煙
48,粉肝
49,丁香花生
50,鹹豬肉
51,炒飯
52,炒麵
53,海鮮湯麵
54,蔥爆牛肉
55,蔥爆羊肉
56,蔥爆豬肉
57,沙茶牛
58,沙茶羊
59,沙茶豬
60,乾煸四季豆
61,肉絲箭筍
62,炒鮮蛤仔
63,苦瓜鹹蛋
64,蒜苗鹹肉
65,薑絲大腸
66,絲瓜蛤仔
67,椒鹽龍珠
68,白灼蝦
69,鹽酥蝦
70,三杯田雞
71,三杯中卷
72,三杯雞
73,蔭酥魚肚
74,蔭鼓蚵
75,炒山蘇
76,炒水蓮
77,"炒青菜
可選擇空心菜、地瓜葉、A菜或高麗菜"
78,五味蚵
79,蚵仔酥
80,蚵煎蛋
81,九層塔蛋
82,菜脯蛋
83,蔥煎蛋
84,滑蛋蝦仁
85,鳳梨蝦球
86,魚香茄子
87,芹菜花枝
88,客家小炒
89,椒鹽中卷
90,椒鹽田雞
91,清蒸鱈魚
92,炒螺肉
93,麻油蚵
94,酸菜炒豬肚
95,麻油川七
96,麻油腰子
0,灌湯包
1,鮮蝦灌湯包
2,牛肉灌湯包
3,酸菜豬血湯
4,玉米濃湯
0,"熱銷雙人搭配套餐
熱銷主食選擇二"
1,"斑馬招牌打拋豬
自製打拋醬，餐點不辣。"
2,"剝皮辣椒豬五花
內含豬五花、辣椒、洋蔥與蒜頭。餐點不辣。"
3,"斑馬主廚花雕雞
內含去骨雞腿肉、洋蔥、蒜頭、蔥段與薑。餐點不辣。"
4,"斑馬獨家三拼
含斑馬招牌打拋豬、剝皮辣椒豬五花及斑馬主廚花雕雞。餐點不辣。"
5,"斑馬獨家雙拼
含斑馬招牌打拋豬及斑馬主廚花雕雞。餐點不辣。"
0,"青梅活力果醋
冰"
1,"玫瑰蘋果果醋
冰"
2,香柚伯爵茶
3,手工熬煮洛神花茶
4,"冰萃高山檸檬蜜
冰，新鮮檸檬、蜂蜜、阿里山高山茶的黃金比例"
5,"養生黑木耳露
真材實料手工熬煮12小時"
6,"蜜煉鳳梨茶
台灣土鳳梨新鮮熬製"
7,"冰滴清香高山茶
冰，附冰滴茶冰球，風味不變淡 來自阿里山的高山好茶，清香回甘、山韻厚重，富含兒茶素"
8,伯爵奶茶
9,榛果奶茶
10,香草奶茶
11,黑糖奶茶
12,櫻花奶茶
13,焦糖奶茶
14,玫瑰奶茶
15,杏仁奶茶
16,抹茶奶茶
17,橘皮奶茶
18,太妃糖奶茶
19,核桃布朗尼奶茶
20,瑞士巧克力奶茶
21,烤布蕾奶茶
22,提拉米蘇奶茶
23,"極品香濃冰咖啡
手工沖煮、濃郁、微甜、絲綢般的口感"
24,"經典冰釀黑咖啡
附冰釀咖啡冰球，濃度口感不變淡 淡淡的酒釀香氣，微微的平衡果酸，巧克力般的尾韻"
25,"義式濃縮Espresso
熱"
26,原味拿鐵
27,美式咖啡
28,卡布奇諾
29,太妃糖拿鐵
30,烤布蕾拿鐵
31,竹炭原味拿鐵
32,黑糖炙燒拿鐵
33,櫻花桃香拿鐵
34,焦糖海鹽拿鐵
35,提拉米蘇拿鐵
36,核桃布朗尼拿鐵
37,瑞士巧克力拿鐵
38,摩卡奇諾
39,焦糖瑪奇朵
40,榛果拿鐵
41,香草拿鐵
42,玫瑰拿鐵
43,杏仁拿鐵
44,抹茶拿鐵
45,橘皮拿鐵
46,愛爾蘭拿鐵
47,手沖有氧熱咖啡(壺)
48,虹吸有氧熱咖啡(壺)
49,比利時壺有氧熱咖啡(壺)(2人份)
0,"酥烤脆皮豬腳
烤豬腳、酸菜、酸黃瓜、風味芥末醬、洋芋泥 堅持全程現烤不油炸，最能展現皮脆肉香嫩，道地的德國豬腳美味，個人大快朵頤，或是三五好友共享皆適合"
1,"松木煙燻豬腳
燻豬腳、酸菜、酸黃瓜、風味芥末醬、洋芋泥 以德式風味香料醃製再煙燻入味，搭配酸菜醬料，皮Q肉嫩可口，個人大快朵頤，或是三五好友共享皆適合"
2,"酥烤脆皮豬腳【半隻】
烤豬腳、酸菜、酸黃瓜、風味芥末醬、洋芋泥 堅持全程現烤不油炸，最能展現皮脆肉香嫩道地的德國豬腳美味，適合個人淺嚐獨享"
3,"奶油酸菜脆皮嫩雞腿黑麥飯
雞腿排，奶油酸菜醬，季節時蔬，黑麥飯 皮脆肉嫩的雞腿排，佐德國酸菜調製的奶油醬汁，微微酸甜中，透著淡淡奶香滋味，搭配特製黑麥可不能錯過"
4,"雞腿排佐啤酒芝士醬黑麥飯
雞腿排、啤酒起司醬、黑麥飯、德國啤酒與濃郁起司的絕妙組合，喜愛芝士口味的朋友值得一試"
5,"德式咖哩蕃茄脆皮雞黑麥飯
雞腿排、德式咖哩、番茄醬、德式芥末、咖哩粉、黑麥飯多種香料精製的咖哩醬，疊上手作自製蕃茄醬汁淋上提味的德式芥末，簡單吃到德國在地街頭風味"
6,"手工德式香腸雙味餐
二種香腸、酸菜、芥末醬、洋芋泥、黑麥飯七種德國香腸，任選二種口味，滿足您的味蕾"
7,"手工德式香腸三味餐
三種香腸、酸菜、芥末醬、洋芋泥、黑麥飯、七種德國香腸，任選三種口味，滿足您的味蕾"
8,"日耳曼歡樂分享餐
內含主餐、酥烤脆皮豬腳一份、德國香腸三份、奶油酸菜脆皮嫩雞腿一份、洋芋泥、德國酸菜、酸黃瓜、特製芥末醬"
9,"歐式燻豬腳時蔬冷麵
燻豬腳、水果、芥末籽醬、通心麵"
0,經典義式牛肉堡
1,普羅旺斯焗烤雞腿肉
2,英式時蔬馬芬(鍋邊素)
3,義式鄉村燻肉拼盤
4,義式西西里帕里尼
5,酪梨鴨胸三明治
6,"拿破崙歐姆蛋
蛋為半熟蛋，可改為全熟"
7,香橙鴨胸沙拉
8,蕃茄蒙佐起司沙拉(蛋奶素)
9,凱薩燻雞沙拉
10,"鮮果優格沙拉
可製作蛋奶素"
11,蒜苗鴨胸薄餅
12,黑胡椒里肌薄餅
13,燻雞起司薄餅
14,"鮮蔬起司薄餅
可製作蛋奶素"
15,酥炸蘑菇
16,香酥起司棒
17,紐澳良烤雞翅
18,酥炸雞米花
19,黃金起司炸薯
20,酥炸啤酒洋蔥圈
21,主廚每日精選濃湯
22,脆皮德國豬腳
23,義大利蕃茄獵人雞
24,漁夫海鮮茄汁義大利麵
25,松子羅勒青醬鴨胸義大利麵
26,"清炒辣蛤蠣義大利麵
辣度可調大、中、小辣或不辣"
27,義式黃金義大利麵 *可製作蛋奶素
28,"宮保雞丁義大利麵
辣度可調大、中、小辣"
29,卡波拉那奶油培根義大利麵
30,"鮮蔬橄欖義大利麵
可製作蛋奶素或全素"
31,蘿勒蝦仁干貝青醬燉飯
32,骰子牛肉番茄燉飯
33,嫩煎松阪豬蕃茄燉飯
34,黑麻油雞燉飯
35,"奶油牛肝菌燉飯
可製作蛋奶素"
36,南洋椰汁叻沙燉飯
37,香草雞肉青醬燉飯
38,鮪魚沙拉鬆餅
39,OREO鬆餅
40,雙球冰淇淋鬆餅
41,綜合水果鬆餅
42,香蕉巧克力鬆餅
43,焦糖核果鬆餅
44,蜂蜜奶油鬆餅
45,甜蜜水果花園蜜糖吐司
46,紅醬海鮮比薩
47,"瑪格麗特比薩
可製作蛋奶素"
48,奶油培根蘑菇比薩
49,夏威夷比薩
50,檸檬塔
51,起司乳酪蛋糕
52,焦糖堅果歐培拉
53,綜合莓果塔
54,"蘇門答臘曼特寧
僅有熱飲"
55,"肯亞AA
僅有熱飲"
56,"哥斯大黎加
僅有熱飲"
57,"衣索比亞耶加雪啡
僅有熱飲"
58,"特級冰滴咖啡
僅有冰飲"
59,焦糖瑪奇朵
60,摩卡咖啡
61,"卡布基諾
僅有熱飲"
62,經典拿鐵
63,美式咖啡
64,阿薩姆紅茶
65,伯爵紅茶
66,"特調水果茶
甜度固定"
67,"鮮桔香柚茶
甜度固定"
68,皇家鮮奶茶
69,焦糖鮮奶茶
70,"英式玫瑰奶茶
僅有熱飲"
71,"紅豆棗抹茶拿鐵
僅有熱飲，甜度固定"
72,"可可
甜度固定"
73,"棉花糖可可
甜度固定"
74,"黑醋栗果茶
僅有熱飲"
75,"玫瑰蜜桃果茶
僅有熱飲"
76,"元氣勁茶
僅有熱飲 薄荷、馬鞭草"
77,"纖纖靓茶
僅有熱飲 玫瑰花、檸檬草"
78,"綜合鮮果汁
新鮮當季水果"
79,"檸香鮮果汁
奇異果、檸檬、蘋果"
80,"奇異百香蜜
奇異果、百香果"
81,"香蕉野莓牛奶
甜度固定"
82,"香蕉巧克力牛奶
甜度固定"
0,"夏季超級芒果冰
夏天限定"
1,"冬季超級鮮草莓冰
冬季限定"
2,澳洲A2牛奶綜合水果冰
3,木瓜牛奶
4,雪花玫瑰
5,西瓜丸子
6,宇治抹茶
7,香蕉巧克力
8,珍珠奶茶
9,花生牛奶
10,草莓果昔
11,漂浮抹茶珍珠拿鐵
0,奶油雙菇蔬菜扁綠麵
1,雞肉奶油義大利麵
2,白酒蛤犡伴奶油細麵
3,檸檬奶油海鮮義大利麵
4,奶油蘑菇烤雞肉筆管麵
5,奶油蘑菇烤雞肉烤飯
6,奶油海鮮起司焗筆管
7,奶油海鮮起司烤飯
8,南瓜帕瑪森烤雞肉熬飯
9,廚娘烤辣腿排佐奶油直麵
10,波隆尼式千層麵
11,波莫多隆茄汁海鮮細麵
12,辣牛菲力手工寬扁麵
13,奧羅拉海鮮燉飯
14,黑手黨的辣味牛菲力敖飯
15,義大利純粹肉醬麵
16,辣炒蕃茄羅勒咕雞細麵
17,辣炒蝦仁蕃茄細麵
18,貝斯多炒鮮蔬義大利麵
19,蛤犡青醬雙椒細麵
20,德式香腸甜椒辣筆管麵
21,蝦仁貝斯多蔬菜扁麵
22,雞肉奶油貝斯義大利麵
23,青醬海鮮義大利麵
24,橄欖油清炒蔬菜義大利麵
25,蒜香辣炒燻鴨義大利麵
26,主廚白酒蛤犡義大利麵
27,蒜香辣炒鯷魚海匯墨魚麵
28,白酒清炒檸檬海鮮義大利麵
29,小牛菲力佐鯷魚欖油細麵
30,瑪格麗特披薩
31,青醬綠蔬菜披薩
32,"雙料什錦披薩
義式香腸、香草雞肉"
33,西西里海鮮綜合披薩
34,辣傑克起司佐德式香腸披薩
35,蔥燻鴨肉披薩
36,"香草雞肉烤餅
附沙拉"
37,鄉村田園酒醋沙拉
38,凱薩沙拉
39,德國香腸酒醋沙拉
40,凱薩雞肉沙拉
41,薯條
42,檸檬雞柳條
43,馬芝拉條
44,德式香腸
45,酥炸魚柳條
46,花枝圈
47,"辣雞翅
6支"
48,四式拼盤
49,"TREE TOP蘋果汁
不能調整甜度、冰塊"
50,伯爵紅茶
51,伯爵奶茶
52,美式咖啡
53,"原味拿鐵
固定甜度"
54,"榛果拿鐵
固定甜度"
55,"摩卡拿鐵
固定甜度"
56,"法式瓜納拉巧克力飲
固定甜度"
57,"海鹽焦糖拿鐵
固定甜度"
0,"無糖豆漿
1500cc"
1,"微糖豆漿
1500cc"
2,"微糖黑芝麻豆漿
1000cc"
3,"無糖黑豆豆漿
1000cc"
4,"微糖抹茶紅豆豆漿
1000cc"
5,"微糖烏龍紅茶豆漿
1000cc"
6,"無糖薏仁豆漿
1000cc"
7,"微糖紅豆沙豆漿
1000cc"
8,"黑糖冬瓜豆漿
1000cc"
9,"無糖南瓜豆漿
1000cc"
10,"豆腐
一盒四塊"
11,"油豆腐
一盒八塊"
12,"凍豆腐
一斤"
13,"白豆干
一斤"
14,"五香滷豆干
一盒"
0,"無糖豆漿
1500cc"
1,"微糖豆漿
1500cc"
2,"微糖黑芝麻豆漿
1000cc"
3,"無糖黑豆豆漿
1000cc"
4,"微糖抹茶紅豆豆漿
1000cc"
5,"微糖烏龍紅茶豆漿
1000cc"
6,"無糖薏仁豆漿
1000cc"
7,"微糖紅豆沙豆漿
1000cc"
8,"黑糖冬瓜豆漿
1000cc"
9,"豆腐
一盒四塊"
10,"油豆腐
一盒八塊"
11,"凍豆腐
一斤"
12,"白豆干
一斤"
13,"五香滷豆干
一盒"
14,"無糖南瓜豆漿
1000cc"
0,"無糖豆漿
1500cc"
1,"微糖豆漿
1500cc"
2,"微糖黑芝麻豆漿
1000cc"
3,"無糖黑豆豆漿
1000cc"
4,"微糖抹茶紅豆豆漿
1000cc"
5,"微糖烏龍紅茶豆漿
1000cc"
6,"無糖薏仁豆漿
1000cc"
7,"微糖紅豆沙豆漿
1000cc"
8,"無糖南瓜豆漿
1000cc"
9,"黑糖冬瓜豆漿
1000cc"
10,"豆腐
一盒四塊"
11,"油豆腐
一盒八塊"
12,"凍豆腐
一斤"
13,"白豆干
一斤"
14,"五香滷豆干
一盒"
0,"老饕牛肉麵
老阿太牛肉湯熬製過程繁瑣，用料講究。以純花腱肉、牛肋條、蔬菜、四川豆瓣醬及28味祖傳藥包，慢火煨燉四小時，使諸味和諧，湯鮮順滑。取花腱之嫩、牛腩之滑、牛筋之彈、牛肚之勁多種牛肉部位，嚐盡滑溜醇香、肥而不膩、鮮嫩爽口的口感。暢快了唇齒，圓滿了腹慾。"
1,"紅燒牛肉麵
以純花腱肉、牛肋條、蔬菜、四川豆瓣醬及28味祖傳藥包，煨燉而成的湯底，搭配大塊的花腱子肉及彈牙的麵條。是道老阿太的拿手好菜。"
2,"牛筋麵
""老阿太特製牛肉湯底，搭配軟硬適中的剃骨牛筋花。剃骨牛筋花適合長時間熬煮，味入筋芯，軟爛且彈牙，是牛筋中的極品。"""
3,牛肉牛筋麵
4,"牛肉湯麵
無肉"
5,"牛油乾拌麵
彈牙帶勁的家常麵條，淋上自炸新鮮牛油、生抽純粹的調味，鋪上整碗的牛花腱薄片，灑上青翠新嫩的蔥花粒，銷魂的滋味值得品嚐。"
6,"豇豆旦旦麵
寬扁麵，澆頭以自家泡製酸豇豆、溫體豬絞肉、祖傳紅油炒製而成，搭配寬粗褲袋麵條。香味撲鼻、酸辣帶勁。"
7,"酸辣粉
""源於四川民間傳統特色小吃，味以突出酸辣為主而得名，系純天然綠色食品。酸辣粉麻、辣、鮮、香、酸且油而不膩。紅薯粉條搭配高湯調入香醋與祖傳紅油，再佐以芹菜粒、香菜末、小蔥粒、豆芽菜、油酥黃豆、以及四川宜賓碎米芽菜。彈牙的粉條、酸辣的湯汁、爽口的配料。這就是酸辣粉，是蘊含巴蜀風情和文化底蘊的酸辣粉。"
8,"紅油抄手
10顆，鮮肉餛飩與秘製四川紅油的完美結合"
9,"清湯麵
細麵，高湯系以梅花排骨及老母雞，經一煮、二掃、三墮三個階段的煨煮過程，使其味鮮、色清，滋味潤口。"
10,"肉排麵
""當日現宰溫體豬里肌以家傳淮揚風味醬汁醃製文火慢煎 香嫩多汁 口齒留香特製高級清湯麵佐以自家醃製酸菜是道色香味俱全的開胃聖品"""
11,"餛飩麵
8顆，""地道上海風味鮮肉小餛飩，溫體新鮮豬肉手工製作祖傳調味，面皮瑩潤 餡料飽滿 鮮嫩多汁 清香不膩"""
12,"酸菜毛豆麵
""自家醃製酸菜 新鮮毛豆鮮嫩肉絲 搭配特製高湯最常見地道的上海家常麵"""
13,"清湯抄手
10顆"
14,單點肉排
15,燙清菜
16,"韭菜豬肉水餃（附湯）
一顆8元"
17,"青菜雞蛋素餃（附湯）
一顆8元"
18,"韭黃豬肉海蝦餃（附湯）
一顆13元"
19,"牛肉湯餃（韭黃豬肉海蝦餃）
10顆"
20,"牛肉湯餃(韭菜豬肉水餃)
10顆"
21,"牛肉湯餃(青菜雞蛋水餃)
10顆"
22,豆干
23,花生
24,牛肚
25,肥腸
26,豬耳
27,鴨胗
28,鴨翅
29,鴨蛋
30,鴨舌
31,鴨心
32,牛腱
33,蜜芋頭
34,涼拌昆布
35,涼拌干絲
36,涼拌素雞
37,涼拌白菜心
38,涼拌小黃瓜
39,蒜味花椰菜
40,蒜味四季豆
41,百香青木瓜
42,紫蘇梅脆藕
43,糖醋蘿蔔皮
44,紅椒青龍豆干
45,剁椒蔥爆豬頭肉
46,雪菜百頁
47,老上海熏魚
48,辣拌海蟄皮
49,三絲魷魚
50,蒜苗臘肉
51,蒜苗香腸
52,皮蛋豆腐
53,鹹蛋山苦瓜
54,大黃瓜豬肝
55,牛肉牛筋凍
56,辣拌黃豆芽
57,涼拌雲耳
58,麻醬波菜
59,麻醬手撕雞
60,麻油米血
61,香辣腐竹
62,肉末酸豇豆
63,桂花糯米藕
64,杏仁露
65,糖蒜
66,"蘇州綠豆糕
蘇州綠豆糕嚴選新鮮綠豆及砂糖製作而成，不含添加物及香精，不加油不加粉，甜而不膩、入口即融、鬆滑不黏牙。"
67,"四川紅油
""色澤紅量 辣而不燥麗脂天成 油質清澈辣不過喉 香伴辣生香味醇厚 回味綿長只需一勺 川味立現"""
